SEANCE;GROUPE;CODE;VALEUR;OUVERTURE;CLOTURE;PLUS_BAS;PLUS_HAUT;QUANTITE_NEGOCIEE;NOMBRE_TRANSACTION;CAPITAUX
08/01/15;11;390010;UIB;14.75;14.3;14.3;14.38;2980;16;42793.61
08/01/15;11;400005;SIMPAR;55;53.5;52.01;53.5;313;9;16520.49
08/01/15;11;420085;CIL;13.39;13.4;13;13.4;4774;26;63847.9
08/01/15;11;470010;ATL;2.7;2.65;2.65;2.71;2305;15;6136.2
08/01/15;11;570001;POULINAGPHOLDING;5.62;5.5;5.5;5.51;4100;14;22560
08/01/15;11;606001;STAR;145.25;147.98;147.98;147.98;132;1;19533.36
08/01/15;11;653001;SOTETEL;3.45;3.42;0;0;0;0;0
08/01/15;11;656001;SOTUVER;5.28;4.9;4.9;5.05;27389;69;135403.85
08/01/15;11;658001;SOTUMAG;1.76;1.71;1.7;1.72;815;5;1392.85
08/01/15;11;659001;SIAME;2.29;2.14;2.05;2.14;45137;106;93496.1
08/01/15;11;661001;ATTIJARILEASING;26.32;27.74;27.7;27.74;385;3;10670.9
08/01/15;11;665001;ELECTROSTAR;6.89;6.59;6.59;6.78;769;13;5069.16
08/01/15;11;666001;SOTRAPIL;8.93;8.84;8.49;8.88;2342;21;20075.97
08/01/15;11;672004;MODERNLEASING;5.28;5.3;5.14;5.3;242;3;1244.6
08/01/15;11;678001;SOMOCER;2.51;2.39;2.39;2.5;77281;83;185955.25
08/01/15;11;713001;GIF-FILTER;3.38;3.18;3.14;3.23;2209;8;7022.23
08/01/15;11;714001;ASSAD;8;7.95;7.86;8.05;9339;19;74696.78
08/01/15;11;718001;SITS;1.98;1.85;1.85;1.9;4579;32;8489.15
08/01/15;11;720001;ELWIFACKLEASING;16.25;15.98;15.8;16;295;4;4694.4
08/01/15;11;721001;ESSOUKNA;6.29;6.12;6.11;6.14;2219;13;13604.27
08/01/15;11;725001;ADWYA;8.18;8.06;8.01;8.14;5689;15;45918.76
08/01/15;11;727001;TPR;4.3;4.25;4.21;4.33;7641;28;32612.96
08/01/15;11;729001;SOPAT;3.01;3.16;3.16;3.16;7111;11;22470.76
08/01/15;11;730001;ARTES;8;8;7.76;8.05;14722;29;117815.6
08/01/15;11;731013;HANNIBALLEASE;7.72;7.95;0;0;0;0;0
08/01/15;11;735001;CIMENTSDEBIZERTE;6.45;6.64;6.64;6.64;25;1;166
08/01/15;11;738001;TUNISRE;9.95;9.75;9.7;9.75;4040;27;39221.47
08/01/15;11;741001;ENNAKLAUTOMOBILES;10.2;10;9.85;10;5690;44;56811.9
08/01/15;11;744001;TELNETHOLDING;5.07;5.05;5;5.05;3090;19;15470
08/01/15;11;753001;ONETECHHOLDING;7;7.4;7.4;7.4;3435;19;25419
08/01/15;11;755001;CITYCARS;11.4;11.75;11.75;11.75;1144;5;13442
08/01/15;11;757001;EURO-CYCLES;16.22;16.7;16.23;16.75;27764;80;460646.3
08/01/15;11;758001;BESTLEASE;2.09;2.08;0;0;0;0;0
08/01/15;11;759001;CELLCOM;8.15;7.75;7.49;7.75;2020;14;15136.1
08/01/15;11;761001;SAH;10.47;10.58;10.42;10.74;5551;15;57891.74
08/01/15;11;762001;MPBS;7.3;7.27;7.15;7.3;2352;12;17019.24
08/01/15;11;763001;SOTIPAPIER;5;4.84;4.75;4.89;6729;32;32497.53
08/01/15;11;767001;DELICEHOLDING;15.15;15;14.8;15;5000;116;74993.2
08/01/15;12;130055;BTE(ADP);24.89;24.55;24.55;24.55;733;11;17995.15
08/01/15;12;140070;SPDIT-SICAF;9.19;9.65;9.65;9.65;520;3;5018
08/01/15;12;190060;BH;10.25;11.78;11.5;11.78;748;5;8609.84
08/01/15;12;230035;AIRLIQUDETSIE;235;229.01;229.01;229.01;58;7;13282.58
08/01/15;12;240050;UBCI;25.4;25.21;25.21;25.21;400;4;10084
08/01/15;12;250065;PLAC.TSIE-SICAF;45.98;45.98;0;0;0;0;0
08/01/15;12;300045;ASTREE;54.59;56.22;56.22;56.22;1;1;56.22
08/01/15;12;320075;ICF;37.99;37.5;37.5;37.5;1;1;37.5
08/01/15;12;330090;ELBENEINDUSTRIE;4.1;4.1;0;0;0;0;0
08/01/15;12;380070;ALKIMIA;59;59;59;59.11;196;6;11575.66
08/01/15;12;410020;TUNINVEST-SICAR;11;11.34;0;0;0;0;0
08/01/15;12;644001;MAGASINGENERAL;31.87;32;32;32.44;180;3;5815
08/01/15;12;655001;ASSURANCESSALIM;26.3;25.52;0;0;0;0;0
08/01/15;12;664001;STEQ;10.41;10.41;0;0;0;0;0
08/01/15;12;667001;SIPHAT;8.6;8.45;8.45;8.45;116;7;980.2
08/01/15;13;430030;SITEX;8.22;8.22;0;0;0;0;0
08/01/15;13;617001;STETUN.DUSUCRE;6.78;7.5;0;0;0;0;0
08/01/15;13;768001;ASSMULTIITTIHAD;6.2;6.2;6.2;6.2;15534;142;96310.8
08/01/15;51;150085;AMS;4.21;4.07;4.03;4.24;12259;44;49756.35
08/01/15;51;734001;SERVICOM;14.25;14.39;14.12;14.5;4078;21;58549.86
08/01/15;51;740001;CARTHAGECEMENT;2.42;2.14;2.08;2.17;1977666;993;4171055.33
08/01/15;51;749001;HEXABYTE;9.49;9.65;9.58;9.65;28;3;268.91
08/01/15;51;750001;AETECH;2.82;2.84;0;0;0;0;0
08/01/15;51;751001;LANDOR;5.42;5.42;0;0;0;0;0
08/01/15;51;754001;NEWBODYLINE;7.08;7.05;0;0;0;0;0
08/01/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
08/01/15;51;760001;SOTEMAIL;2.85;2.8;0;0;0;0;0
08/01/15;51;764001;CEREALIS;6.77;6.78;6.62;6.8;12579;40;84224.63
08/01/15;51;765001;TAWASOLGPHOLDING;0.73;0.68;0.68;0.71;123704;157;84630.74
08/01/15;52;766001;MAGHREBINTERNPUB;2.36;2.3;2.3;2.31;2428;12;5597.38
08/01/15;99;503001;STIP;1.42;1.42;1.42;1.42;10;2;14.2
09/01/15;11;100010;MONOPRIX;22;21.8;21.8;21.9;2464;25;53871.88
09/01/15;11;110025;SFBT;22.5;23;22.6;23.61;120240;266;2799432.16
09/01/15;11;120040;TUNISAIR;1.13;1.14;1.11;1.14;26056;48;29286.34
09/01/15;11;160015;ATTIJARIBANK;23.9;24;23.79;24.15;16326;69;391750.68
09/01/15;11;180045;BIAT;78;78.99;78.02;78.99;116;3;9053.99
09/01/15;11;210090;TUNISIELEASING;21.68;20.75;20.75;21.5;314;6;6530.5
09/01/15;11;220005;BT;10.55;10.41;10.4;10.42;4002;17;41663.32
09/01/15;11;260095;STB;5;4.74;0;0;0;0;0
09/01/15;11;310060;BNA;7.6;7.79;7.52;7.79;5711;10;43438.43
09/01/15;11;340005;AMENBANK;26.19;25.6;25.5;25.97;695;17;17848.03
09/01/15;11;360035;ATB;4.37;4.36;4.26;4.36;20407;19;87690.23
09/01/15;11;390010;UIB;14.75;14.28;14.01;14.29;2607;21;36575.3
09/01/15;11;400005;SIMPAR;55;53.5;53;53.5;78;7;4144
09/01/15;11;420085;CIL;13.39;13.4;0;0;0;0;0
09/01/15;11;470010;ATL;2.7;2.65;2.6;2.65;9708;29;25640.9
09/01/15;11;570001;POULINAGPHOLDING;5.62;5.5;5.5;5.51;4779;15;26294.5
09/01/15;11;606001;STAR;145.25;145;145;146;335;6;48610
09/01/15;11;653001;SOTETEL;3.45;3.4;3.35;3.42;19089;30;65073.03
09/01/15;11;656001;SOTUVER;5.28;4.98;4.84;5;24072;42;117443.76
09/01/15;11;658001;SOTUMAG;1.76;1.76;1.66;1.76;3953;14;6735.58
09/01/15;11;659001;SIAME;2.29;2.14;2.05;2.14;3780;34;8031.13
09/01/15;11;661001;ATTIJARILEASING;26.32;26.5;26.5;26.51;983;20;26049.6
09/01/15;11;665001;ELECTROSTAR;6.89;6.62;6.4;6.77;3558;27;23335.94
09/01/15;11;666001;SOTRAPIL;8.93;8.62;8.61;8.91;3050;20;26426.2
09/01/15;11;672004;MODERNLEASING;5.28;5.15;5.15;5.15;300;2;1545
09/01/15;11;678001;SOMOCER;2.51;2.45;2.38;2.5;87657;115;211535.59
09/01/15;11;713001;GIF-FILTER;3.38;3.26;3.18;3.27;2705;24;8700.95
09/01/15;11;714001;ASSAD;8;7.95;7.9;8;2350;15;18722.5
09/01/15;11;718001;SITS;1.98;1.84;1.81;1.84;5077;25;9246.6
09/01/15;11;720001;ELWIFACKLEASING;16.25;15.98;0;0;0;0;0
09/01/15;11;721001;ESSOUKNA;6.29;6.12;6;6.12;6374;10;38245.32
09/01/15;11;725001;ADWYA;8.18;8.14;8.02;8.14;4535;16;36398.6
09/01/15;11;727001;TPR;4.3;4.21;4.2;4.24;19327;56;81536.87
09/01/15;11;729001;SOPAT;3.01;2.98;2.98;3.16;15512;49;46380.38
09/01/15;11;730001;ARTES;8;8;7.81;8;4547;9;36281.8
09/01/15;11;731013;HANNIBALLEASE;7.72;8.06;8.06;8.06;1;1;8.06
09/01/15;11;735001;CIMENTSDEBIZERTE;6.45;6.45;6.45;6.45;10;1;64.5
09/01/15;11;738001;TUNISRE;9.95;9.48;9.48;9.85;6349;25;61559.32
09/01/15;11;741001;ENNAKLAUTOMOBILES;10.2;10;9.86;10;1100;9;10983.7
09/01/15;11;744001;TELNETHOLDING;5.07;4.9;4.9;5.05;9719;45;48308.31
09/01/15;11;753001;ONETECHHOLDING;7;7.4;7.4;7.44;8780;14;64997.2
09/01/15;11;755001;CITYCARS;11.4;11.72;11.65;11.72;992;6;11613.7
09/01/15;11;757001;EURO-CYCLES;16.22;17.2;16.79;17.67;7418;76;127384.53
09/01/15;11;758001;BESTLEASE;2.09;2.02;2.02;2.02;5;1;10.1
09/01/15;11;759001;CELLCOM;8.15;7.71;7.94;7.94;5;1;39.7
09/01/15;11;761001;SAH;10.47;10.27;10.27;10.28;2930;9;30104.45
09/01/15;11;762001;MPBS;7.3;7.27;7.1;7.28;1020;6;7414.7
09/01/15;11;763001;SOTIPAPIER;5;4.71;4.7;4.84;281;4;1323.48
09/01/15;11;767001;DELICEHOLDING;15.15;15;14.78;15.07;21586;71;323788.78
09/01/15;12;130055;BTE(ADP);24.89;24.55;0;0;0;0;0
09/01/15;12;140070;SPDIT-SICAF;9.19;9.65;9.64;9.65;1912;9;18449.8
09/01/15;12;190060;BH;10.25;11.5;11.5;11.78;40;2;462.8
09/01/15;12;230035;AIRLIQUDETSIE;235;223.1;222.14;223.1;72;6;16019.04
09/01/15;12;240050;UBCI;25.4;25.21;0;0;0;0;0
09/01/15;12;250065;PLAC.TSIE-SICAF;45.98;45.98;0;0;0;0;0
09/01/15;12;300045;ASTREE;54.59;54.54;0;0;0;0;0
09/01/15;12;320075;ICF;37.99;38;38;38;1;1;38
09/01/15;12;330090;ELBENEINDUSTRIE;4.1;4.1;0;0;0;0;0
09/01/15;12;380070;ALKIMIA;59;59;59;59;20;4;1180
09/01/15;12;410020;TUNINVEST-SICAR;11;11.34;0;0;0;0;0
09/01/15;12;644001;MAGASINGENERAL;31.87;32;0;0;0;0;0
09/01/15;12;655001;ASSURANCESSALIM;26.3;25.52;0;0;0;0;0
09/01/15;12;664001;STEQ;10.41;10.41;0;0;0;0;0
09/01/15;12;667001;SIPHAT;8.6;8.45;8.45;8.45;149;2;1259.05
09/01/15;13;430030;SITEX;8.22;8.22;0;0;0;0;0
09/01/15;13;617001;STETUN.DUSUCRE;6.78;7.5;0;0;0;0;0
09/01/15;13;768001;ASSMULTIITTIHAD;6.2;6.2;6.2;6.21;6780;64;42061.6
09/01/15;51;150085;AMS;4.21;4.27;4.07;4.27;514979;119;2352327.52
09/01/15;51;734001;SERVICOM;14.25;14;14;14.35;1051;21;14798.24
09/01/15;51;740001;CARTHAGECEMENT;2.42;2.12;2.08;2.17;2638155;717;5496493.94
09/01/15;51;749001;HEXABYTE;9.49;9.65;0;0;0;0;0
09/01/15;51;750001;AETECH;2.82;2.72;2.72;2.85;280;3;777.8
09/01/15;51;751001;LANDOR;5.42;5.42;0;0;0;0;0
09/01/15;51;754001;NEWBODYLINE;7.08;7.01;6.9;7.1;1535;7;10726.5
09/01/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
09/01/15;51;760001;SOTEMAIL;2.85;2.8;0;0;0;0;0
09/01/15;51;764001;CEREALIS;6.77;6.78;6.68;6.78;347;10;2348.26
09/01/15;51;765001;TAWASOLGPHOLDING;0.73;0.64;0.64;0.69;206848;213;134104.4
09/01/15;52;766001;MAGHREBINTERNPUB;2.36;2.3;0;0;0;0;0
09/01/15;99;503001;STIP;1.42;1.42;0;0;0;0;0
12/01/15;11;100010;MONOPRIX;22;21.49;21.11;21.78;1920;28;40992.74
12/01/15;11;110025;SFBT;22.5;24.35;23.4;24.38;57959;196;1380722.85
12/01/15;11;120040;TUNISAIR;1.13;1.16;1.15;1.16;21938;21;25228.87
12/01/15;11;160015;ATTIJARIBANK;23.9;24.4;24;24.41;10217;82;247445.39
12/01/15;11;180045;BIAT;78;78.98;78.2;78.99;215;10;16966.85
12/01/15;11;210090;TUNISIELEASING;21.68;21.3;20.75;21.3;575;12;12084.55
12/01/15;11;220005;BT;10.55;10.5;10.4;10.5;39252;37;408945.15
12/01/15;11;260095;STB;5;4.73;4.73;4.74;1100;3;5213
12/01/15;11;310060;BNA;7.6;7.78;7.6;7.79;1355;3;10346.05
12/01/15;11;340005;AMENBANK;26.19;25.98;25.7;25.98;337;15;8715.99
12/01/15;11;360035;ATB;4.37;4.36;4.36;4.36;128;1;558.08
12/01/15;11;390010;UIB;14.75;14.29;14.29;14.29;350;6;5001.5
12/01/15;11;400005;SIMPAR;55;53;52.01;53;154;6;8013.86
12/01/15;11;420085;CIL;13.39;13.39;13;13.39;407;5;5407
12/01/15;11;470010;ATL;2.7;2.65;2.6;2.65;1087;9;2873.47
12/01/15;11;570001;POULINAGPHOLDING;5.62;5.5;5.5;5.55;3173;14;17474.15
12/01/15;11;606001;STAR;145.25;149;144.65;149;206;11;30394.29
12/01/15;11;653001;SOTETEL;3.45;3.38;3.3;3.4;1871;16;6195.15
12/01/15;11;656001;SOTUVER;5.28;4.88;4.86;4.96;15534;35;76154.1
12/01/15;11;658001;SOTUMAG;1.76;1.79;1.79;1.79;15;1;26.85
12/01/15;11;659001;SIAME;2.29;2.12;2.07;2.13;11331;41;23701.22
12/01/15;11;661001;ATTIJARILEASING;26.32;27.29;26.9;27.29;1106;15;29999.54
12/01/15;11;665001;ELECTROSTAR;6.89;6.51;6.5;6.7;2005;46;13045.3
12/01/15;11;666001;SOTRAPIL;8.93;8.66;8.63;8.87;333;6;2890.53
12/01/15;11;672004;MODERNLEASING;5.28;5.01;5;5.14;1592;13;7975.48
12/01/15;11;678001;SOMOCER;2.51;2.54;2.4;2.54;95488;183;234024.24
12/01/15;11;713001;GIF-FILTER;3.38;3.29;3.2;3.3;760;9;2457.45
12/01/15;11;714001;ASSAD;8;8;7.86;8;7019;18;55926.21
12/01/15;11;718001;SITS;1.98;1.82;1.8;1.84;12379;41;22377.06
12/01/15;11;720001;ELWIFACKLEASING;16.25;15.98;0;0;0;0;0
12/01/15;11;721001;ESSOUKNA;6.29;6;6;6;300;2;1800
12/01/15;11;725001;ADWYA;8.18;8;8;8;675;4;5400
12/01/15;11;727001;TPR;4.3;4.2;4.19;4.25;7365;35;30930.46
12/01/15;11;729001;SOPAT;3.01;2.91;2.91;3.03;6362;27;18667.53
12/01/15;11;730001;ARTES;8;7.99;7.8;7.99;1483;6;11567.59
12/01/15;11;731013;HANNIBALLEASE;7.72;8.06;0;0;0;0;0
12/01/15;11;735001;CIMENTSDEBIZERTE;6.45;6.64;6.46;6.64;318;3;2075.52
12/01/15;11;738001;TUNISRE;9.95;9.78;9.48;9.78;1223;26;11748.61
12/01/15;11;741001;ENNAKLAUTOMOBILES;10.2;10;9.85;10;4564;20;45555.33
12/01/15;11;744001;TELNETHOLDING;5.07;4.9;4.9;5;15032;35;74220.2
12/01/15;11;753001;ONETECHHOLDING;7;7.4;7.3;7.4;3318;15;24337.76
12/01/15;11;755001;CITYCARS;11.4;11.65;11.65;11.72;396;2;4620.4
12/01/15;11;757001;EURO-CYCLES;16.22;17.3;16.8;17.3;33864;85;577638.7
12/01/15;11;758001;BESTLEASE;2.09;2;2;2;20;2;40
12/01/15;11;759001;CELLCOM;8.15;7.94;7.94;7.94;10;1;79.4
12/01/15;11;761001;SAH;10.47;10.28;10;10.29;3542;26;35643.84
12/01/15;11;762001;MPBS;7.3;7.06;7.06;7.2;1001;14;7135.45
12/01/15;11;763001;SOTIPAPIER;5;4.85;4.71;4.85;14270;24;67740.8
12/01/15;11;767001;DELICEHOLDING;15.15;15.15;14.78;15.15;7185;98;107552.54
12/01/15;12;130055;BTE(ADP);24.89;24.55;24.55;24.55;73;2;1792.15
12/01/15;12;140070;SPDIT-SICAF;9.19;9.65;9.65;9.65;250;1;2412.5
12/01/15;12;190060;BH;10.25;11.97;11.97;11.97;1130;11;13526.1
12/01/15;12;230035;AIRLIQUDETSIE;235;222.15;222.15;222.16;262;7;58205.77
12/01/15;12;240050;UBCI;25.4;25.22;25.22;25.22;71;1;1790.62
12/01/15;12;250065;PLAC.TSIE-SICAF;45.98;45.98;0;0;0;0;0
12/01/15;12;300045;ASTREE;54.59;52.91;0;0;0;0;0
12/01/15;12;320075;ICF;37.99;38;0;0;0;0;0
12/01/15;12;330090;ELBENEINDUSTRIE;4.1;4.1;0;0;0;0;0
12/01/15;12;380070;ALKIMIA;59;59;0;0;0;0;0
12/01/15;12;410020;TUNINVEST-SICAR;11;11.34;0;0;0;0;0
12/01/15;12;644001;MAGASINGENERAL;31.87;32.4;32.39;32.4;251;6;8132.39
12/01/15;12;655001;ASSURANCESSALIM;26.3;25.52;0;0;0;0;0
12/01/15;12;664001;STEQ;10.41;10.41;0;0;0;0;0
12/01/15;12;667001;SIPHAT;8.6;8.47;8.47;8.47;330;2;2795.1
12/01/15;13;430030;SITEX;8.22;8.22;0;0;0;0;0
12/01/15;13;617001;STETUN.DUSUCRE;6.78;7.5;0;0;0;0;0
12/01/15;13;768001;ASSMULTIITTIHAD;6.2;6.2;6.13;6.2;19636;116;121172.7
12/01/15;51;150085;AMS;4.21;4.16;4.16;4.25;517;11;2151.89
12/01/15;51;734001;SERVICOM;14.25;13.58;13.58;14;957;17;13218.27
12/01/15;51;740001;CARTHAGECEMENT;2.42;2.2;2.15;2.21;473113;429;1033145.77
12/01/15;51;749001;HEXABYTE;9.49;9.57;9.37;9.57;146;3;1369.02
12/01/15;51;750001;AETECH;2.82;2.8;2.8;2.8;60;2;168
12/01/15;51;751001;LANDOR;5.42;5.42;0;0;0;0;0
12/01/15;51;754001;NEWBODYLINE;7.08;7;6.8;7.1;60;4;418.66
12/01/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
12/01/15;51;760001;SOTEMAIL;2.85;2.72;2.72;2.78;2090;2;5809.9
12/01/15;51;764001;CEREALIS;6.77;6.59;6.57;6.77;2411;27;16056.31
12/01/15;51;765001;TAWASOLGPHOLDING;0.73;0.64;0.64;0.67;121587;106;78140.98
12/01/15;52;766001;MAGHREBINTERNPUB;2.36;2.3;0;0;0;0;0
12/01/15;99;503001;STIP;1.42;1.42;0;0;0;0;0
13/01/15;11;100010;MONOPRIX;22;21.4;20.87;21.49;1732;9;37046.24
13/01/15;11;110025;SFBT;22.5;24.34;24.29;24.8;51852;148;1264209.6
13/01/15;11;120040;TUNISAIR;1.13;1.15;1.13;1.15;21767;21;24731.05
13/01/15;11;160015;ATTIJARIBANK;23.9;24.45;24.35;24.46;8497;48;207540.93
13/01/15;11;180045;BIAT;78;79;78.99;79;2958;39;233668.86
13/01/15;11;210090;TUNISIELEASING;21.68;21.52;21.01;21.52;389;5;8248.81
13/01/15;11;220005;BT;10.55;10.5;10.5;10.51;34750;36;364944.37
13/01/15;11;260095;STB;5;4.8;4.6;4.8;151;2;697.6
13/01/15;11;310060;BNA;7.6;7.7;7.7;7.7;3999;3;30792.3
13/01/15;11;340005;AMENBANK;26.19;25.98;25.9;25.98;146;8;3792.12
13/01/15;11;360035;ATB;4.37;4.4;4.36;4.42;7251;10;31798.2
13/01/15;11;390010;UIB;14.75;14.2;14.05;14.2;747;10;10544.69
13/01/15;11;400005;SIMPAR;55;53;52.5;53;410;10;21654.6
13/01/15;11;420085;CIL;13.39;13.39;0;0;0;0;0
13/01/15;11;470010;ATL;2.7;2.65;2.65;2.65;2500;4;6625
13/01/15;11;570001;POULINAGPHOLDING;5.62;5.5;5.5;5.51;7367;9;40538.5
13/01/15;11;606001;STAR;145.25;149;144.65;149;247;9;36681.2
13/01/15;11;653001;SOTETEL;3.45;3.34;3.23;3.38;4053;15;13424.09
13/01/15;11;656001;SOTUVER;5.28;4.99;4.88;5.02;19641;54;96197.21
13/01/15;11;658001;SOTUMAG;1.76;1.79;0;0;0;0;0
13/01/15;11;659001;SIAME;2.29;2.13;2.09;2.13;2273;19;4759.34
13/01/15;11;661001;ATTIJARILEASING;26.32;27.29;0;0;0;0;0
13/01/15;11;665001;ELECTROSTAR;6.89;6.5;6.5;6.69;1883;24;12245.5
13/01/15;11;666001;SOTRAPIL;8.93;8.66;8.66;8.88;198;7;1715.37
13/01/15;11;672004;MODERNLEASING;5.28;5.3;5.16;5.3;214;7;1109.3
13/01/15;11;678001;SOMOCER;2.51;2.54;2.54;2.61;36601;87;93455.57
13/01/15;11;713001;GIF-FILTER;3.38;3.2;3.15;3.24;5479;33;17415.32
13/01/15;11;714001;ASSAD;8;7.99;7.91;8;4642;7;37041.55
13/01/15;11;718001;SITS;1.98;1.85;1.81;1.85;1527;15;2786.45
13/01/15;11;720001;ELWIFACKLEASING;16.25;15.8;15.79;15.8;58451;3;922941.39
13/01/15;11;721001;ESSOUKNA;6.29;6;6;6.13;6000;13;36034
13/01/15;11;725001;ADWYA;8.18;8.17;8.02;8.18;2662;19;21583.17
13/01/15;11;727001;TPR;4.3;4.27;4.2;4.27;2076;10;8783.66
13/01/15;11;729001;SOPAT;3.01;2.99;2.91;2.99;5215;23;15227.45
13/01/15;11;730001;ARTES;8;7.99;7.83;8;4319;17;34409.42
13/01/15;11;731013;HANNIBALLEASE;7.72;8.06;0;0;0;0;0
13/01/15;11;735001;CIMENTSDEBIZERTE;6.45;6.55;6.45;6.55;1156;8;7456.4
13/01/15;11;738001;TUNISRE;9.95;9.6;9.6;9.8;2002;12;19437.2
13/01/15;11;741001;ENNAKLAUTOMOBILES;10.2;10;9.9;10;12320;41;123068.37
13/01/15;11;744001;TELNETHOLDING;5.07;5;4.9;5.09;9618;39;47368.09
13/01/15;11;753001;ONETECHHOLDING;7;7.4;0;0;0;0;0
13/01/15;11;755001;CITYCARS;11.4;11.69;11.4;11.75;918;16;10719.2
13/01/15;11;757001;EURO-CYCLES;16.22;17.88;17.6;18.1;10559;151;187939.75
13/01/15;11;758001;BESTLEASE;2.09;2;0;0;0;0;0
13/01/15;11;759001;CELLCOM;8.15;7.71;7.71;7.71;50;1;385.5
13/01/15;11;761001;SAH;10.47;10.01;10.01;10.01;5308;18;53133.08
13/01/15;11;762001;MPBS;7.3;7.08;7.08;7.27;1219;12;8788.1
13/01/15;11;763001;SOTIPAPIER;5;4.8;4.8;4.81;2160;6;10368.1
13/01/15;11;767001;DELICEHOLDING;15.15;15.15;14.8;15.15;2903;53;43715.49
13/01/15;12;130055;BTE(ADP);24.89;24.8;24.55;24.8;250;3;6175
13/01/15;12;140070;SPDIT-SICAF;9.19;9.64;9.64;9.64;100;1;964
13/01/15;12;190060;BH;10.25;11.97;0;0;0;0;0
13/01/15;12;230035;AIRLIQUDETSIE;235;223.01;223.01;223.01;5;2;1115.05
13/01/15;12;240050;UBCI;25.4;25.22;0;0;0;0;0
13/01/15;12;250065;PLAC.TSIE-SICAF;45.98;45.98;0;0;0;0;0
13/01/15;12;300045;ASTREE;54.59;52.91;0;0;0;0;0
13/01/15;12;320075;ICF;37.99;38;38;38;1;1;38
13/01/15;12;330090;ELBENEINDUSTRIE;4.1;3.98;0;0;0;0;0
13/01/15;12;380070;ALKIMIA;59;59;59;59;1;1;59
13/01/15;12;410020;TUNINVEST-SICAR;11;11.1;11.1;11.1;200;1;2220
13/01/15;12;644001;MAGASINGENERAL;31.87;32.4;30.95;32.4;697;9;22007.15
13/01/15;12;655001;ASSURANCESSALIM;26.3;25.52;0;0;0;0;0
13/01/15;12;664001;STEQ;10.41;9.95;0;0;0;0;0
13/01/15;12;667001;SIPHAT;8.6;8.47;8.47;8.47;110;2;931.7
13/01/15;13;430030;SITEX;8.22;8.22;0;0;0;0;0
13/01/15;13;617001;STETUN.DUSUCRE;6.78;7.5;0;0;0;0;0
13/01/15;13;768001;ASSMULTIITTIHAD;6.2;6.2;6.15;6.2;16780;157;103577
13/01/15;51;150085;AMS;4.21;4.24;4.06;4.25;16696;47;69306.71
13/01/15;51;734001;SERVICOM;14.25;13.5;13.45;13.58;2333;42;31585.37
13/01/15;51;740001;CARTHAGECEMENT;2.42;2.25;2.23;2.28;374518;419;843928.39
13/01/15;51;749001;HEXABYTE;9.49;9.57;9.57;9.57;2;1;19.14
13/01/15;51;750001;AETECH;2.82;2.76;2.76;2.82;157;3;433.62
13/01/15;51;751001;LANDOR;5.42;5.42;0;0;0;0;0
13/01/15;51;754001;NEWBODYLINE;7.08;6.79;6.79;7;833;21;5678.92
13/01/15;51;756001;SYPHAXAIRLINES;3.9;3.9;0;0;0;0;0
13/01/15;51;760001;SOTEMAIL;2.85;2.72;0;0;0;0;0
13/01/15;51;764001;CEREALIS;6.77;6.75;6.59;6.75;1366;17;9139.16
13/01/15;51;765001;TAWASOLGPHOLDING;0.73;0.66;0.63;0.65;58028;86;37356.77
13/01/15;52;766001;MAGHREBINTERNPUB;2.36;2.29;2.29;2.36;100;2;232.5
13/01/15;99;503001;STIP;1.42;1.42;0;0;0;0;0
15/01/15;11;100010;MONOPRIX;22;21;21;21.4;3409;43;72202.49
15/01/15;11;110025;SFBT;22.5;24;23.8;25.25;113155;314;2806050.54
15/01/15;11;120040;TUNISAIR;1.13;1.13;1.13;1.16;29383;38;33515.1
15/01/15;11;160015;ATTIJARIBANK;23.9;24.7;24.4;24.73;39124;69;965704.14
15/01/15;11;180045;BIAT;78;79;79;79.5;163;9;12939.5
15/01/15;11;210090;TUNISIELEASING;21.68;21.52;21.52;21.52;200;6;4304
15/01/15;11;220005;BT;10.55;10.51;10.5;10.52;23747;44;249373.47
15/01/15;11;260095;STB;5;4.8;0;0;0;0;0
15/01/15;11;310060;BNA;7.6;7.75;7.7;7.78;2233;9;17199.31
15/01/15;11;340005;AMENBANK;26.19;25.97;25.85;25.98;238;10;6162.38
15/01/15;11;360035;ATB;4.37;4.4;4.4;4.43;13380;15;59033.76
15/01/15;11;390010;UIB;14.75;14.19;14.05;14.19;6049;17;85331.45
15/01/15;11;400005;SIMPAR;55;52.01;52.01;52.01;200;1;10402
15/01/15;11;420085;CIL;13.39;13.39;13.39;13.4;7452;39;99834.1
15/01/15;11;470010;ATL;2.7;2.65;2.65;2.65;26084;10;69122.6
15/01/15;11;570001;POULINAGPHOLDING;5.62;5.5;5.5;5.5;19930;12;109615
15/01/15;11;606001;STAR;145.25;149;144.65;149.99;178;6;26547.65
15/01/15;11;653001;SOTETEL;3.45;3.33;3.33;3.41;65;5;217.3
15/01/15;11;656001;SOTUVER;5.28;4.85;4.85;4.99;11897;56;58368.91
15/01/15;11;658001;SOTUMAG;1.76;1.79;0;0;0;0;0
15/01/15;11;659001;SIAME;2.29;2.09;2.09;2.13;3056;27;6423.57
15/01/15;11;661001;ATTIJARILEASING;26.32;26.48;26.48;26.5;2653;12;70253.74
